aa,ideal,MTI,imperferct24,
4290,1,0,1,2
4317,1,0,1,2
4329,1,0,0,1
4372,1,0,0,1
4391,1,0,1,2
4399,1,0,1,2
4408,1,0,1,2
4418,1,0,1,2
4430,1,0,1,2
4433,1,0,1,2
4439,1,0,1,2
4461,1,0,1,2
4485,1,0,1,2
4487,1,0,0,1
4488,1,0,1,2
4503,1,0,0,1
4523,1,0,1,2
4537,1,0,1,2
4539,1,0,1,2
4597,1,0,1,2
4602,1,0,1,2
4605,1,0,0,1
4613,1,0,1,2
4620,1,0,1,2
4643,1,0,1,2
4644,1,0,0,1
4660,1,0,1,2
4662,1,0,0,1
4677,1,0,1,2
4687,1,0,1,2
4691,1,0,1,2
4695,1,0,1,2
4702,1,0,1,2
4703,1,0,1,2
4711,1,0,1,2
4728,1,0,1,2
4733,1,0,1,2
4743,1,0,1,2
4745,1,0,1,2
4754,1,0,1,2
4775,1,0,1,2
4807,1,0,1,2
4809,1,0,1,2
4812,1,0,1,2
4826,1,0,0,1
4863,1,0,0,1
4893,1,0,1,2
4900,1,0,6,7
4918,1,0,1,2
4951,1,0,1,2
4976,1,0,1,2
4983,1,0,1,2
5024,1,0,1,2
5047,1,0,0,1
5051,1,0,1,2
5054,1,0,0,1
5066,1,0,1,2
5077,1,0,1,2
5091,1,0,1,2
5104,1,0,2,3
5106,1,0,2,3
5110,1,0,0,1
5116,1,0,1,2
5122,1,0,3,4
5164,1,0,1,2
5183,1,0,1,2
5189,1,0,1,2
5203,1,0,1,2
5204,1,0,1,2
5207,1,0,1,2
5210,1,0,1,2
5223,1,0,0,1
5270,1,0,1,2
5272,1,0,1,2
5279,1,0,0,1
5283,1,0,1,2
5309,1,0,1,2
5348,1,0,1,2
5355,1,0,1,2
5360,1,0,1,2
5364,1,0,1,2
5384,1,0,1,2
5387,1,0,1,2
5391,1,0,1,2
5392,1,0,0,1
5413,1,0,1,2
5416,1,0,1,2
5433,1,0,1,2
5460,1,0,1,2
5475,1,0,3,4
5478,1,0,1,2
5504,1,0,1,2
5522,1,0,1,2
5523,1,0,1,2
5526,1,0,1,2
5534,1,0,0,1
5556,1,0,1,2
5598,1,0,1,2
5611,1,0,0,1
5614,1,0,1,2
5616,1,0,1,2
5619,1,0,1,2
5632,1,0,1,2
5634,1,0,1,2
5637,1,0,1,2
5643,1,0,1,2
5651,1,0,1,2
5660,1,0,1,2
5661,1,0,0,1
5671,1,0,1,2
5692,1,0,1,2
5719,1,0,1,2
5720,1,0,1,2
5739,1,0,1,2
5760,1,0,1,2
5766,1,0,1,2
5780,1,0,1,2
5805,1,0,1,2
5807,1,0,2,3
5809,1,0,1,2
5812,1,0,1,2
5822,1,0,1,2
5836,1,0,1,2
5839,1,0,1,2
5854,1,0,1,2
5881,1,0,1,2
5889,1,0,1,2
5894,1,0,1,2
5904,1,0,0,1
5915,1,0,1,2
5952,1,0,1,2
5970,1,0,1,2
5999,1,0,12,13
6009,1,0,1,2
6010,1,0,1,2
6025,1,0,1,2
6032,1,0,1,2
6082,1,0,1,2
6083,1,0,1,2
6085,1,0,1,2
6087,1,0,1,2
6094,1,0,1,2
6105,1,0,1,2
6174,1,0,1,2
6176,1,0,1,2
6178,1,0,1,2
6194,1,0,1,2
6229,1,0,1,2
6251,1,0,1,2
6267,1,0,1,2
6270,1,0,1,2
6324,1,0,11,12
6325,1,0,1,2
6332,1,0,0,1
6336,1,0,1,2
6373,1,0,1,2
6378,1,0,1,2
6392,1,0,1,2
6402,1,0,0,1
6409,1,0,0,1
6432,1,0,1,2
6434,1,0,1,2
6439,1,0,1,2
6494,1,0,1,2
6523,1,0,1,2
6532,1,0,1,2
6533,1,0,1,2
6557,1,0,1,2
6568,1,0,1,2
6577,1,0,1,2
6581,1,0,1,2
6586,1,0,2,3
6594,1,0,1,2
6597,1,0,1,2
6603,1,0,1,2
6638,1,0,1,2
6641,1,0,1,2
6646,1,0,1,2
6654,1,0,0,1
6659,1,0,8,9
6669,1,0,1,2
6676,1,0,1,2
6679,1,0,1,2
6684,1,0,1,2
6705,1,0,1,2
6710,1,0,1,2
6714,1,0,1,2
6725,1,0,2,3
6738,1,0,1,2
6749,1,0,1,2
6799,1,0,1,2
6800,1,0,1,2
6803,1,0,0,1
6824,1,0,1,2
6844,1,0,0,1
6847,1,0,1,2
6883,1,0,0,1
6924,1,0,1,2
6925,1,0,1,2
6939,1,0,1,2
6954,1,0,1,2
6962,1,0,1,2
6969,1,0,1,2
6976,1,0,2,3
6978,1,0,1,2
6994,1,0,1,2
7000,1,0,1,2
7005,1,0,1,2
7008,1,0,1,2
7013,1,0,1,2
7019,1,0,1,2
7020,1,0,1,2
7023,1,0,1,2
7024,1,0,1,2
7049,1,0,1,2
7101,1,0,1,2
7110,1,0,1,2
7117,1,0,1,2
7127,1,0,1,2
7134,1,0,1,2
7138,1,0,1,2
7141,1,0,1,2
7161,1,0,1,2
7164,1,0,1,2
7173,1,0,1,2
7181,1,0,1,2
7202,1,0,1,2
7239,1,0,1,2
7254,1,0,1,2
7256,1,0,1,2
7331,1,0,1,2
7353,1,0,2,3
7365,1,0,1,2
7371,1,0,0,1
7372,1,0,1,2
7379,1,0,1,2
7403,1,0,1,2
7405,1,0,1,2
7414,1,0,1,2
7432,1,0,1,2
7433,1,0,1,2
7442,1,0,1,2
7446,1,0,0,1
7450,1,0,1,2
7463,1,0,1,2
7471,1,0,1,2
7481,1,0,1,2
7483,1,0,5,6
7490,1,0,0,1
7492,1,0,0,1
7504,1,0,1,2
7518,1,0,0,1
7522,1,0,1,2
7539,1,0,1,2
7541,1,0,0,1
7550,1,0,1,2
7558,1,0,2,3
7559,1,0,1,2
7563,1,0,2,3
7571,1,0,2,3
7572,1,0,1,2
7573,1,0,0,1
7587,1,0,1,2
7589,1,0,1,2
7598,1,0,1,2
7601,1,0,1,2
7605,1,0,1,2
7624,1,0,1,2
7633,1,0,1,2
7639,1,0,1,2
7641,1,0,1,2
7654,1,0,1,2
7659,1,0,1,2
7679,1,0,1,2
7695,1,0,1,2
7696,1,0,1,2
7718,1,0,1,2
7720,1,0,1,2
7732,1,0,0,1
7735,1,0,0,1
7761,1,0,1,2
7829,1,0,1,2
7833,1,0,1,2
7836,1,0,0,1
7846,1,0,1,2
7851,1,0,1,2
7858,1,0,0,1
7874,1,0,1,2
7896,1,0,1,2
7915,1,0,1,2
7917,1,0,1,2
7932,1,0,1,2
7933,1,0,1,2
7938,1,0,1,2
7961,1,0,0,1
7974,1,0,1,2
7990,1,0,0,1
8007,1,0,1,2
8033,1,0,1,2
8039,1,0,1,2
8043,1,0,1,2
8046,1,0,1,2
8051,1,0,1,2
8057,1,0,1,2
8059,1,0,1,2
8084,1,0,1,2
8088,1,0,1,2
8095,1,0,2,3
8108,1,0,0,1
8139,1,0,1,2
8152,1,0,1,2
8171,1,0,1,2
8174,1,0,1,2
8178,1,0,1,2
8214,1,0,0,1
8215,1,0,1,2
8224,1,0,1,2
8242,1,0,1,2
8254,1,0,0,1
8320,1,0,1,2
8324,1,0,1,2
8344,1,0,1,2
8353,1,0,1,2
8390,1,0,1,2
8398,1,0,0,1
8413,1,0,1,2
8424,1,0,1,2
8435,1,0,1,2
8440,1,0,1,2
8504,1,0,0,1
8522,1,0,1,2
8551,1,0,1,2
8572,1,0,1,2
8583,1,0,1,2
8597,1,0,1,2
8603,1,0,0,1
8608,1,0,1,2
8619,1,0,1,2
8634,1,0,1,2
8635,1,0,1,2
8637,1,0,1,2
8652,1,0,1,2
8658,1,0,1,2
8659,1,0,1,2
8671,1,0,33,34
8677,1,0,1,2
8687,1,0,1,2
8691,1,0,1,2
8700,1,0,1,2
8701,1,0,0,1
8718,1,0,1,2
8732,1,0,1,2
8769,1,0,1,2
8772,1,0,1,2
8774,1,0,0,1
8776,1,0,1,2
8778,1,0,1,2
8782,1,0,1,2
8792,1,0,1,2
8796,1,0,1,2
8809,1,0,1,2
8810,1,0,0,1
8815,1,0,1,2
8823,1,0,1,2
8843,1,0,1,2
8854,1,0,1,2
8874,1,0,1,2
8905,1,0,2,3
8912,1,0,1,2
8919,1,0,1,2
8930,1,0,1,2
8933,1,0,1,2
8940,1,0,1,2
8945,1,0,1,2
8961,1,0,1,2
8967,1,0,1,2
8977,1,0,1,2
8979,1,0,1,2
9001,1,0,1,2
9035,1,0,1,2
9086,1,0,0,1
9088,1,0,1,2
9103,1,0,1,2
9124,1,0,1,2
9158,1,0,1,2
9166,1,0,1,2
9189,1,0,1,2
9196,1,0,0,1
9197,1,0,1,2
9215,1,0,1,2
9227,1,0,1,2
9239,1,0,1,2
9255,1,0,1,2
9264,1,0,1,2
9266,1,0,2,3
9272,1,0,1,2
9274,1,0,1,2
9289,1,0,0,1
9318,1,0,2,3
9329,1,0,1,2
9353,1,0,1,2
9390,1,0,1,2
9395,1,0,1,2
9441,1,0,1,2
9458,1,0,1,2
9470,1,0,1,2
9483,1,0,1,2
9486,1,0,1,2
9487,1,0,1,2
9489,1,0,1,2
9503,1,0,1,2
9514,1,0,1,2
9523,1,0,1,2
9537,1,0,1,2
9572,1,0,1,2
9574,1,0,1,2
9592,1,0,1,2
9603,1,0,1,2
9604,1,0,1,2
9605,1,0,1,2
9606,1,0,1,2
9649,1,0,1,2
9666,1,0,1,2
9686,1,0,0,1
9697,1,0,1,2
9714,1,0,1,2
9716,1,0,1,2
9723,1,0,1,2
9745,1,0,1,2
9775,1,0,0,1
9776,1,0,1,2
9798,1,0,1,2
9815,1,0,1,2
9826,1,0,1,2
9828,1,0,1,2
9846,1,0,1,2
9855,1,0,1,2
9868,1,0,1,2
9874,1,0,1,2
9885,1,0,1,2
9909,1,0,1,2
9910,1,0,1,2
9912,1,0,1,2
9916,1,0,1,2
9920,1,0,1,2
9937,1,0,1,2
9939,1,0,1,2
9952,1,0,1,2
9992,1,0,1,2
10014,1,0,1,2
10032,1,0,1,2
10048,1,0,0,1
10109,1,0,1,2
10112,1,0,1,2
10133,1,0,1,2
10140,1,0,0,1
10145,1,0,1,2
10147,1,0,1,2
10148,1,0,1,2
10151,1,0,1,2
10181,1,0,1,2
10188,1,0,1,2
10195,1,0,1,2
10199,1,0,0,1
10200,1,0,1,2
10213,1,0,1,2
10220,1,0,1,2
10223,1,0,1,2
10224,1,0,1,2
10249,1,0,1,2
10262,1,0,1,2
10276,1,0,1,2
10293,1,0,0,1
10303,1,0,2,3
10305,1,0,1,2
10316,1,0,1,2
10358,1,0,2,3
10362,1,0,1,2
10384,1,0,1,2
10395,1,0,1,2
10401,1,0,0,1
10418,1,0,1,2
10420,1,0,1,2
10421,1,0,1,2
10423,1,0,1,2
10440,1,0,1,2
10447,1,0,1,2
10470,1,0,1,2
10475,1,0,0,1
10491,1,0,1,2
10495,1,0,1,2
10505,1,0,1,2
10507,1,0,1,2
10544,1,0,1,2
10588,1,0,0,1
10589,1,0,1,2
10597,1,0,1,2
10606,1,0,1,2
10621,1,0,1,2
10634,1,0,1,2
10640,1,0,1,2
10656,1,0,1,2
10658,1,0,1,2
10685,1,0,1,2
10711,1,0,1,2
10727,1,0,1,2
10733,1,0,1,2
10739,1,0,1,2
10762,1,0,1,2
10771,1,0,1,2
10784,1,0,1,2
10825,1,0,1,2
10826,1,0,1,2
10827,1,0,1,2
10831,1,0,0,1
10847,1,0,1,2
10864,1,0,1,2
10866,1,0,1,2
10912,1,0,1,2
10915,1,0,0,1
10916,1,0,1,2
10920,1,0,1,2
10925,1,0,1,2
10926,1,0,1,2
10955,1,0,1,2
10981,1,0,1,2
10986,1,0,1,2
10998,1,0,1,2
11026,1,0,1,2
11033,1,0,1,2
11049,1,0,2,3
11050,1,0,1,2
11058,1,0,1,2
11076,1,0,1,2
11082,1,0,0,1
11083,1,0,1,2
11085,1,0,1,2
11086,1,0,1,2
11096,1,0,1,2
11100,1,0,1,2
11136,1,0,2,3
11141,1,0,1,2
11153,1,0,1,2
11158,1,0,1,2
11180,1,0,1,2
11198,1,0,1,2
11199,1,0,1,2
11201,1,0,1,2
11299,1,0,0,1
11359,1,0,1,2
11373,1,0,1,2
11413,1,0,1,2
11422,1,0,1,2
11435,1,0,1,2
11441,1,0,1,2
11442,1,0,4,5
11449,1,0,1,2
11460,1,0,1,2
11469,1,0,1,2
11496,1,0,1,2
11532,1,0,0,1
11534,1,0,1,2
11562,1,0,1,2
11570,1,0,1,2
11583,1,0,1,2
11590,1,0,1,2
11596,1,0,1,2
11600,1,0,1,2
11603,1,0,1,2
11611,1,0,0,1
11619,1,0,1,2
11621,1,0,1,2
11623,1,0,0,1
11629,1,0,1,2
11633,1,0,1,2
11642,1,0,1,2
11643,1,0,1,2
11648,1,0,1,2
11652,1,0,1,2
11676,1,0,1,2
11681,1,0,1,2
11705,1,0,1,2
11707,1,0,0,1
11716,1,0,0,1
11723,1,0,1,2
11735,1,0,1,2
11790,1,0,0,1
11823,1,0,1,2
11827,1,0,1,2
11831,1,0,1,2
11833,1,0,1,2
11838,1,0,1,2
11840,1,0,1,2
11850,1,0,1,2
11874,1,0,1,2
11884,1,0,1,2
11893,1,0,1,2
11923,1,0,1,2
11929,1,0,1,2
11946,1,0,1,2
11950,1,0,3,4
11965,1,0,1,2
11988,1,0,1,2
12006,1,0,1,2
12032,1,0,1,2
12038,1,0,1,2
12039,1,0,1,2
12046,1,0,1,2
12060,1,0,1,2
12070,1,0,1,2
12074,1,0,1,2
12079,1,0,2,3
12120,1,0,1,2
12122,1,0,1,2
12145,1,0,0,1
12149,1,0,1,2
12150,1,0,1,2
12153,1,0,1,2
12160,1,0,1,2
12161,1,0,1,2
12193,1,0,0,1
12211,1,0,1,2
12214,1,0,1,2
12217,1,0,1,2
12219,1,0,1,2
12228,1,0,1,2
12242,1,0,1,2
12243,1,0,1,2
12256,1,0,1,2
12259,1,0,1,2
12272,1,0,1,2
12276,1,0,1,2
12329,1,0,1,2
12337,1,0,2,3
12344,1,0,2,3
12395,1,0,1,2
12415,1,0,1,2
12427,1,0,1,2
12473,1,0,1,2
12501,1,0,1,2
12506,1,0,1,2
12512,1,0,1,2
12516,1,0,1,2
12533,1,0,1,2
12539,1,0,0,1
12544,1,0,0,1
12568,1,0,1,2
12575,1,0,1,2
12578,1,0,1,2
12579,1,0,1,2
12591,1,0,1,2
12600,1,0,0,1
12606,1,0,1,2
12608,1,0,1,2
12624,1,0,1,2
12652,1,0,1,2
12676,1,0,1,2
12679,1,0,1,2
12689,1,0,1,2
12727,1,0,1,2
12743,1,0,1,2
12752,1,0,1,2
12768,1,0,1,2
12868,1,0,2,3
12892,1,0,1,2
12918,1,0,1,2
12919,1,0,2,3
12924,1,0,1,2
12946,1,0,0,1
12952,1,0,1,2
12964,1,0,0,1
12984,1,0,2,3
12989,1,0,1,2
12996,1,0,0,1
13014,1,0,1,2
13036,1,0,0,1
13058,1,0,1,2
13070,1,0,1,2
13092,1,0,1,2
13111,1,0,1,2
13120,1,0,1,2
13122,1,0,0,1
13133,1,0,1,2
13142,1,0,1,2
13153,1,0,2,3
13169,1,0,1,2
13192,1,0,1,2
13230,1,0,1,2
13261,1,0,3,4
13279,1,0,1,2
13281,1,0,1,2
13289,1,0,1,2
13293,1,0,1,2
13299,1,0,0,1
13308,1,0,1,2
13311,1,0,1,2
13323,1,0,1,2
13327,1,0,1,2
13341,1,0,1,2
13352,1,0,1,2
13361,1,0,1,2
13385,1,0,0,1
13390,1,0,1,2
13401,1,0,1,2
13407,1,0,1,2
13408,1,0,1,2
13417,1,0,2,3
13431,1,0,1,2
13434,1,0,1,2
13435,1,0,1,2
13441,1,0,0,1
13448,1,0,1,2
13454,1,0,1,2
13460,1,0,1,2
13474,1,0,0,1
13528,1,0,0,1
13531,1,0,0,1
13550,1,0,1,2
13551,1,0,1,2
13562,1,0,1,2
13591,1,0,1,2
13601,1,0,0,1
13605,1,0,2,3
13614,1,0,2,3
13628,1,0,1,2
13631,1,0,0,1
13639,1,0,6,7
13640,1,0,1,2
13660,1,0,1,2
13661,1,0,1,2
13677,1,0,1,2
13681,1,0,1,2
13695,1,0,1,2
13701,1,0,1,2
13714,1,0,0,1
13729,1,0,1,2
13739,1,0,1,2
13742,1,0,1,2
13765,1,0,1,2
13773,1,0,1,2
13788,1,0,2,3
13801,1,0,1,2
13803,1,0,1,2
13815,1,0,1,2
13817,1,0,1,2
13818,1,0,2,3
13819,1,0,1,2
13824,1,0,0,1
13830,1,0,1,2
13860,1,0,3,4
13894,1,0,1,2
13897,1,0,1,2
13913,1,0,1,2
13919,1,0,2,3
13944,1,0,1,2
13984,1,0,1,2
13994,1,0,1,2
14001,1,0,1,2
14010,1,0,1,2
14024,1,0,1,2
14027,1,0,1,2
14044,1,0,1,2
14056,1,0,1,2
14072,1,0,1,2
14109,1,0,1,2
14117,1,0,1,2
14120,1,0,1,2
14186,1,0,1,2
14198,1,0,1,2
14206,1,0,1,2
14208,1,0,1,2
14209,1,0,1,2
14220,1,0,1,2
14254,1,0,0,1
14261,1,0,1,2
14270,1,0,1,2
14360,1,0,1,2
14373,1,0,1,2
14388,1,0,1,2
14421,1,0,1,2
14436,1,0,1,2
14438,1,0,7,8
14442,1,0,1,2
14444,1,0,1,2
14445,1,0,1,2
14468,1,0,2,3
14470,1,0,0,1
14505,1,0,1,2
14510,1,0,1,2
14531,1,0,1,2
14550,1,0,1,2
14551,1,0,1,2
14573,1,0,1,2
14574,1,0,2,3
14593,1,0,1,2
14606,1,0,1,2
14655,1,0,1,2
14669,1,0,1,2
14709,1,0,1,2
14714,1,0,1,2
14720,1,0,1,2
14722,1,0,1,2
14724,1,0,1,2
14762,1,0,0,1
14772,1,0,1,2
14790,1,0,1,2
14795,1,0,1,2
14814,1,0,0,1
14846,1,0,1,2
14849,1,0,1,2
14861,1,0,1,2
14862,1,0,1,2
14871,1,0,1,2
14880,1,0,1,2
14881,1,0,1,2
14901,1,0,0,1
14906,1,0,0,1
14911,1,0,1,2
14915,1,0,1,2
14927,1,0,1,2
14943,1,0,0,1
14945,1,0,1,2
14947,1,0,1,2
14965,1,0,1,2
14968,1,0,1,2
14990,1,0,0,1
15009,1,0,1,2
15012,1,0,1,2
15014,1,0,2,3
15015,1,0,1,2
15064,1,0,1,2
15072,1,0,1,2
15081,1,0,1,2
15082,1,0,1,2
15091,1,0,1,2
15100,1,0,1,2
15134,1,0,1,2
15135,1,0,1,2
15168,1,0,1,2
15173,1,0,1,2
15175,1,0,3,4
15190,1,0,1,2
15192,1,0,1,2
15205,1,0,1,2
15227,1,0,1,2
15262,1,0,1,2
15264,1,0,1,2
15269,1,0,1,2
15293,1,0,1,2
15295,1,0,1,2
15303,1,0,1,2
15305,1,0,1,2
15319,1,0,1,2
15333,1,0,1,2
15336,1,0,0,1
